Unnamed: 0,text,labels,source,dataset,nb_annotators,post_author_country_location,tweet,label,arabert,arabert_mapped,allam_zero_shot,allam_one_shot,allam_three_shot,gemma_0shot,gemma_1shot,gemma_3shot,llama_0shot,llama_1shot,llama_3shot,gpt4o_zero_shot,gpt4o_one_shot,gpt4o_few_shot
421974,انا حجازي اصلي وماقد سمعت عنها ولاسوووها جدانا,0.0,,saudi,2,unknown,انا حجازي اصلي وماقد سمعت عنها ولاسوووها جدانا,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
422564,"@USER @USER الملاحظ هذا العام تجديد دماء الفريق بلاعبين شباب وإعطائهم الثقة مثل فراس ومادو والغشيان والغوينم وفي الطريق أبناء يحي وتطور مستويات الدوسري والعبيد وننتظر المزيد.
يجب الاعتماد على الله ثم على شباب النادي ونترك البحث عن رجيع الانديه ولو تلاحظ أغلبهم تم تنسيقهم ولا فائده منهم",0.0,,saudi,2,unknown,الملاحظ هذا العام تجديد دماء الفريق بلاعبين شباب وإعطائهم الثقة مثل فراس ومادو والغشيان والغوينم وفي الطريق أبناء يحي وتطور مستويات الدوسري والعبيد وننتظر المزيد يجب الاعتماد على الله ثم على شباب النادي ونترك البحث عن رجيع الانديه ولو تلاحظ أغلبهم تم تنسيقهم ولا فائده منهم,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
419023,"الله شل لسان ويد من يتطاول علينا ويشكك بولائنا لأسرة خدمة الاسلام والمسلمين آل سعود 
ربي تعلم ان ملوكنا يحبوننا ونحبهم
ربي من اساء الى ضعيف
ارنا فيه عجائب قدرتك 
ربي انت مطلع على القلوب والافئدة 
اللهم من نوى شمر 
بإساءة وفتنة وسوء افضحه ولاتبقي له أثر 
يارب",1.0,,saudi,2,Saudi Arabia,الله شل لسان ويد من يتطاول علينا ويشكك بولائنا لأسرة خدمة الاسلام والمسلمين آل سعود ربي تعلم ان ملوكنا يحبوننا ونحبهم ربي من اساء الى ضعيف ارنا فيه عجائب قدرتك ربي انت مطلع على القلوب والافئدة اللهم من نوى شمر بإساءة وفتنة وسوء افضحه ولاتبقي له أثر يارب,offensive,label_1,offensive,not,not,not,not,offensive,not,not,not,not,not,off,not
429094,@USER @USER @USER @USER تسلم أخي الفاضل,0.0,,saudi,2,Saudi Arabia,تسلم أخي الفاضل,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
414561,#طبيب_اجنبي_يتهجم_علي_ممرضه انتظرو لين تفهمون اصل الموضوع,0.0,,saudi,2,unknown,انتظرو لين تفهمون اصل الموضوع,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
419025,@USER @USER لاتنسى ان البغدادي من بغداد  وانا نتاكد مليون التاكيد ان اسمة ماهو ابو بكر  ان اسمة عبد الخميني والايام حبلى...,0.0,,saudi,2,Saudi Arabia,لاتنسى ان البغدادي من بغداد وانا نتاكد مليون التاكيد ان اسمة ماهو ابو بكر ان اسمة عبد الخميني والايام حبلى,not,label_0,not,offensive,offensive,offensive,offensive,offensive,offensive,not,off,off,off,off,off
428899,@USER كويس ما ضميت للحدود مكه والمدينه القصيم حاصر بريده وضمه,0.0,,saudi,2,unknown,كويس ما ضميت للحدود مكه والمدينه القصيم حاصر بريده وضمه,not,label_0,not,not,offensive,offensive,offensive,offensive,offensive,not,not,not,not,not,off
424280,@USER @USER @USER @USER طيب اردوغان له عشرين سنة تقريبا وجميع من في البرلمان او الحكومه من حزبه ولم يغير اي منكر بل زادها من ٣ مصانع للخمور الى ١٥ مصنع وسمح للمثليين بمزاولة طقوسهم وعقد صفقات ب ٨ مليار مع اسرائيل وتحالف مع ايران في سوريا والعراق .. ياحبيبي اضحكوا على الاخونج اصحابكم الشعوب وعت 👍,1.0,,saudi,2,unknown,طيب اردوغان له عشرين سنة تقريبا وجميع من في البرلمان او الحكومه من حزبه ولم يغير اي منكر بل زادها من ٣ مصانع للخمور الى ١٥ مصنع وسمح للمثليين بمزاولة طقوسهم وعقد صفقات ب ٨ مليار مع اسرائيل وتحالف مع ايران في سوريا والعراق ياحبيبي اضحكوا على الاخونج اصحابكم الشعوب وعت,offensive,label_1,offensive,not,offensive,offensive,offensive,offensive,offensive,off,off,off,not,off,off
418850,"@USER @USER 🤗
كان صلاح الدين محتل الحجاز 
اجل ال سعود بمنطقك محتلين الحجاز 

الزنكلوني تحفه",0.0,,saudi,2,unknown,كان صلاح الدين محتل الحجاز اجل ال سعود بمنطقك محتلين الحجاز الزنكلوني تحفه,not,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
423247,"@USER @USER الشيوعي متناقض ورايح ليهو وهم اكتر ناس بصطادو في الموية العكرة وممكن يشوهو سمعة اي زول يشكل خطر علي سلطتهم 
خبراء اغتيال شخصيات يعني وكانوا بحلمه بسرقة النصيب الاعظم من الثورة والبالون نفس في يدهم هسة لا قادرين يسبحه مع ولا ضد التيار
لكن موقفهم الفوق يمثلني والباقي بنطلع عينهم",1.0,,saudi,2,United States,الشيوعي متناقض ورايح ليهو وهم اكتر ناس بصطادو في الموية العكرة وممكن يشوهو سمعة اي زول يشكل خطر علي سلطتهم خبراء اغتيال شخصيات يعني وكانوا بحلمه بسرقة النصيب الاعظم من الثورة والبالون نفس في يدهم هسة لا قادرين يسبحه مع ولا ضد التيار لكن موقفهم الفوق يمثلني والباقي بنطلع عينهم,offensive,label_1,offensive,not,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
422578,"الكويت سلّمت أفراد الخلية الإخوانية لأنهم محكومون وليس لأنهم معارضون 
bit.ly/2xOutZh LINK",0.0,,saudi,2,Kuwait,الكويت سلّمت أفراد الخلية الإخوانية لأنهم محكومون وليس لأنهم معارضون bitly2xOutZh LINK,not,label_0,not,not,not,not,offensive,offensive,offensive,not,not,not,not,not,not
428159,@USER سيطارده اللوبي الاصفر بنفس الاسلوب القذر اللذي اتبعوه مع ياسر القحطاني,1.0,,saudi,2,Saudi Arabia,سيطارده اللوبي الاصفر بنفس الاسلوب القذر اللذي اتبعوه مع ياسر القحطاني,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
420764,@USER المطاوعة مصلحون وليس مفسدون ... تصرف سليم من المذيع,0.0,,saudi,2,unknown,المطاوعة مصلحون وليس مفسدون تصرف سليم من المذيع,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
418593,@USER كل سنة و انت طيب يا ادم 😍😍♥️🥳,0.0,,saudi,2,Egypt,كل سنة و انت طيب يا ادم,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
416709,"#هات_كلمه_جنوبيه_وترجمها
نفروووا بك 👹👺👿👺",0.0,,saudi,2,Saudi Arabia,نفروووا بك,not,label_0,not,not,offensive,offensive,offensive,offensive,not,not,off,off,off,off,off
424561,"@USER من جد دخلت مطعم كوري قبل فترة ما عرفت أكل بالخشبتين ذي هههههه طفشت🤦🏻‍♂️😅

خرجت من المطعم رحت مطعم فيه أكل شعبي ويازينه ويازين الضرب بالخمسة 😂✋🏼",0.0,,saudi,2,unknown,من جد دخلت مطعم كوري قبل فترة ما عرفت أكل بالخشبتين ذي هههههه طفشت خرجت من المطعم رحت مطعم فيه أكل شعبي ويازينه ويازين الضرب بالخمسة,not,label_0,not,not,offensive,not,offensive,offensive,not,not,not,not,not,not,not
423547,#العاصوف هل عصف بابن نايف وحرسه وعساكره ومحاسيبه ؟ #جهيمان,0.0,,saudi,2,unknown,هل عصف بابن نايف وحرسه وعساكره ومحاسيبه ؟,not,label_0,not,not,not,offensive,not,offensive,offensive,off,off,off,not,not,not
420757,"ضيع العرب 60 سنة في المزعوم استقلال في يحي الزعيم الفلتة 
و لم يصنعوا مسمارا  واحدا 
و اليوم نجد أنفسنا في العراء",0.0,,saudi,2,France,ضيع العرب 60 سنة في المزعوم استقلال في يحي الزعيم الفلتة و لم يصنعوا مسمارا واحدا و اليوم نجد أنفسنا في العراء,not,label_0,not,not,offensive,offensive,offensive,offensive,offensive,off,off,not,not,not,not
430155,@USER @USER لا تتعبوا حالكم صحيح مجنس سعودي بس مذهبه شيعي,1.0,,saudi,2,Yemen,لا تتعبوا حالكم صحيح مجنس سعودي بس مذهبه شيعي,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,not,off,off,off
425434,"@USER @USER ربي يوفقه ويحفظه
_
_

_
____
🌺🌺🌺🌺
#مسابقات_الشمري",0.0,,saudi,2,Saudi Arabia,ربي يوفقه ويحفظه _ _ _ ____,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
416952,@USER بوريو ي حبيب اخوك انا مسلمتش كورة من اخر مره كنت بلعب معاكو من سنة او سنة ونص تقريبا ، انا مش جاي علشان اللعب والمهارة والاجوان ، انا جاي علشان اشوفكو كلكو ، وحشني والله ❤❤,0.0,,saudi,2,Egypt,بوريو ي حبيب اخوك انا مسلمتش كورة من اخر مره كنت بلعب معاكو من سنة او سنة ونص تقريبا ، انا مش جاي علشان اللعب والمهارة والاجوان ، انا جاي علشان اشوفكو كلكو ، وحشني والله,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
416152,@USER هيدي بس بالصيفية بالشتاء شو بدو يشوف المعتر 🤣🤣,0.0,,saudi,2,Lebanon,هيدي بس بالصيفية بالشتاء شو بدو يشوف المعتر,not,label_0,not,not,offensive,not,offensive,offensive,not,not,off,not,not,not,not
423888,أبي أعرف إذا أنكشف المفسد عم صراخه وقامت قيامته من قام ضد نيزك هم من يريد طعن البلد فاليخسؤا  نيزك أشرف من mbc والشرذمه الغير متسعوده فيها #نيزك_صوت_المجتمع,1.0,,saudi,2,unknown,أبي أعرف إذا أنكشف المفسد عم صراخه وقامت قيامته من قام ضد نيزك هم من يريد طعن البلد فاليخسؤا نيزك أشرف من mbc والشرذمه الغير متسعوده فيها,offensive,label_1,offensive,not,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
426667,السفيرة كويتاك: لم نتسلم أي طلبات لتسليم كويتيين موجودين في تركيا almada.cc/?p=377231 LINK,0.0,,saudi,2,unknown,السفيرة كويتاك لم نتسلم أي طلبات لتسليم كويتيين موجودين في تركيا almadaccp377231 LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
419001,"#نيزك_صوت_المجتمع

يارب ياكريم كثر النيازك",0.0,,saudi,2,unknown,يارب ياكريم كثر النيازك,not,label_0,not,not,not,not,not,not,not,not,not,not,not,off,off
422353,"#هروب_الفتيات_مع_داود  
  تلاحظون  اغلب اللي  فـِـيْ الهشتاق  من !؟ 
وهل  هذا  موضوع  يستحق  ان يناقشونه  اعلامياً ! حالات مرضيه نادرة  ! 
اللي ماكان  في باله الهروب راح  تفكر بلهروب  الحين ... اختي الصغيرة  تقول اذا ابي اصير رجال  اقدر اهرب !!",0.0,,saudi,2,unknown,تلاحظون اغلب اللي فـِـيْ الهشتاق من ؟ وهل هذا موضوع يستحق ان يناقشونه اعلامياً حالات مرضيه نادرة اللي ماكان في باله الهروب راح تفكر بلهروب الحين اختي الصغيرة تقول اذا ابي اصير رجال اقدر اهرب,not,label_0,not,not,not,not,offensive,offensive,not,not,not,not,not,off,not
415756,#اقرار_اسقاط_الولايه_بعد_ال١٨  😂هل تستطيعون إسقاط ولاية الحكم 😁,1.0,,saudi,2,Saudi Arabia,هل تستطيعون إسقاط ولاية الحكم,offensive,label_0,not,not,offensive,not,offensive,offensive,offensive,not,off,not,not,not,not
424160,✅⭕ مشاهد | أول تعليق من سفارة المملكة بالقاهرة بشأن حالة الشاب القحطاني الذي دخل في غيبوبة تامة is.gd/UpitAY,0.0,,saudi,2,Kuwait,مشاهد أول تعليق من سفارة المملكة بالقاهرة بشأن حالة الشاب القحطاني الذي دخل في غيبوبة تامة isgdUpitAY,not,label_1,offensive,not,not,not,not,not,not,not,not,not,not,not,not
418678,"والله ما علمت عنه و قرأت في حسابه الا دفاعا عان الدين و الوطن 
لانه سبق ان فضح بعض الحسابات فرحوا بها فرصة لاسكاته

#نيزك_صوت_المجتمع",0.0,,saudi,2,unknown,والله ما علمت عنه و قرأت في حسابه الا دفاعا عان الدين و الوطن لانه سبق ان فضح بعض الحسابات فرحوا بها فرصة لاسكاته,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
422966,"#هروب_الفتيات_مع_داود

الله يصلح الحال بس",0.0,,saudi,2,Saudi Arabia,الله يصلح الحال بس,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
429657,@USER @USER وانت احد أخواني الغالين والعزيزين على قلبي يابا نوره,0.0,,saudi,2,unknown,وانت احد أخواني الغالين والعزيزين على قلبي يابا نوره,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
422150,#قطع_شريان_النسويات الله يلعنهن ويلعن كل من يقف خلفهن ويحرضهن اللهم شل لسانه,1.0,,saudi,2,unknown,الله يلعنهن ويلعن كل من يقف خلفهن ويحرضهن اللهم شل لسانه,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
422339,@USER @USER @USER @USER مايحتاج تقول نصا. لكن اي شخص يقرا سيفهم ان هذا هو راي الشيعه تجاه القرءان. ( مع العذر لعبد الله ان منشنته بعد ان مد قدميه 😎) وانا سالحقه للنوم،،،، طاب مساؤكم,0.0,,saudi,2,unknown,مايحتاج تقول نصا لكن اي شخص يقرا سيفهم ان هذا هو راي الشيعه تجاه القرءان مع العذر لعبد الله ان منشنته بعد ان مد قدميه وانا سالحقه للنوم،،،، طاب مساؤكم,not,label_0,not,not,offensive,offensive,offensive,offensive,offensive,not,off,not,not,off,off
414337,@USER @USER الغنام  العبيد مادو  الخيبري  الدوسري. البريكان,0.0,,saudi,2,unknown,الغنام العبيد مادو الخيبري الدوسري البريكان,not,label_1,offensive,not,not,not,offensive,offensive,offensive,off,off,off,not,not,not
428405,@USER بكل تأكيد، الليبرالية العالمية تريد فرض الشذوذ على العالم ومع الأسف تستخدم من يسمون أنفسهم بالإسلاميين في ذلك، إلهان عمر مثلاً,1.0,,saudi,2,Saudi Arabia,بكل تأكيد، الليبرالية العالمية تريد فرض الشذوذ على العالم ومع الأسف تستخدم من يسمون أنفسهم بالإسلاميين في ذلك، إلهان عمر مثلاً,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
419494,"@USER أفسخ خطبتي منها على طول،
لست لاني سيء و صاحب علاقات مشبوهة،
لكن على مبدأ اني اريد الزواج بانسانة سليمة العقل و النفسية بمن تبني معي اسرة سعيدة،
و لا اريد الارتباط بمتنمرة او مريضة بحب التملك و السيطرة و الفضول و تعدي الحقوق و الواجبات.",0.0,,saudi,2,United Arab Emirates,أفسخ خطبتي منها على طول، لست لاني سيء و صاحب علاقات مشبوهة، لكن على مبدأ اني اريد الزواج بانسانة سليمة العقل و النفسية بمن تبني معي اسرة سعيدة، و لا اريد الارتباط بمتنمرة او مريضة بحب التملك و السيطرة و الفضول و تعدي الحقوق و الواجبات,not,label_0,not,not,offensive,not,not,offensive,not,not,not,not,not,off,not
419582,"اشعر بأني إمرأةً مطاطية.. ارتطم بالجدار عشرات المرات..ثم ارتد على وجوههم اضحك واترنم وكأن شيئًا لم يكن 

#ريم_المطيري 
#أمة_اقرأ_تقرأ 
 #رابطة_عين_الوطن_الثقافية",0.0,,saudi,2,Saudi Arabia,اشعر بأني إمرأةً مطاطية ارتطم بالجدار عشرات المراتثم ارتد على وجوههم اضحك واترنم وكأن شيئًا لم يكن,not,label_1,offensive,not,not,not,offensive,not,not,not,not,not,not,not,not
419189,"فما بالك
إن كان المدير في العمل
على المرأة رجلاً
وقد يكون سيئاً
وهي مرتبطة به لإرضائه!!
فمرة تكرمه ومرة تتودد له وإن أدارت له ظهرها حقد عليها وآذاها بما يستطيع

فأي كرامة تدعو بها على ابنتي المباركة بإذن الله
عافاك الله وعافى كل مسلم ومسلمة💔

آذيتني والله☝🏼",0.0,,saudi,2,Kuwait,فما بالك إن كان المدير في العمل على المرأة رجلاً وقد يكون سيئاً وهي مرتبطة به لإرضائه فمرة تكرمه ومرة تتودد له وإن أدارت له ظهرها حقد عليها وآذاها بما يستطيع فأي كرامة تدعو بها على ابنتي المباركة بإذن الله عافاك الله وعافى كل مسلم ومسلمة آذيتني والله,not,label_1,offensive,not,offensive,not,offensive,offensive,offensive,off,off,off,off,off,not
421717,@USER @USER هذا جنوبي من ابين LINK,0.0,,saudi,2,unknown,هذا جنوبي من ابين LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
427239,لا تستعجلون بالحكم  على احد دون التاكد من مصدره  والاستماع من الطرفين #طبيب_اجنبي_يتهجم_علي_ممرضه LINK,0.0,,saudi,2,unknown,لا تستعجلون بالحكم على احد دون التاكد من مصدره والاستماع من الطرفين LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
421048,"#طبيب_اجنبي_يتهجم_علي_ممرضه
ههههههههه تحمد ربها غيرها يمني وبنقالي يهين كرامتها بالمحلات",1.0,,saudi,2,unknown,ههههههههه تحمد ربها غيرها يمني وبنقالي يهين كرامتها بالمحلات,offensive,label_0,not,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
422791,"@USER @USER @USER يخسي معتز واللي وراه واي كلب سواء اخواني ، دحلاني او معلاية او علماني، او حوثي 
اللي يغلط على الكويت نترس ثمه تراب",1.0,,saudi,2,unknown,يخسي معتز واللي وراه واي كلب سواء اخواني ، دحلاني او معلاية او علماني، او حوثي اللي يغلط على الكويت نترس ثمه تراب,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
414987,"@USER لكن  نبوخذنصر سبأ  اليهود  
كيف بدك  تحله مع محور اللطم؟",0.0,,saudi,2,Germany,لكن نبوخذنصر سبأ اليهود كيف بدك تحله مع محور اللطم؟,not,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
423597,نحتاج نسويات بوزارة العدل منصب مناسب لهم,0.0,,saudi,2,unknown,نحتاج نسويات بوزارة العدل منصب مناسب لهم,not,label_0,not,not,not,not,offensive,not,not,not,off,not,not,not,not
420940,"@USER ما غلطت
 موب عاجبك كلامها روحي اكتبي لك مسلسل ابو كلب  عن هالموضوع بما انك فاضيه",0.0,,saudi,2,Saudi Arabia,ما غلطت موب عاجبك كلامها روحي اكتبي لك مسلسل ابو كلب عن هالموضوع بما انك فاضيه,not,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
418548,"@USER انا اتفق معك 
الإخونج 
وكل متعصب 
مريض ويحتاج لعلاج نفسي 
حتى يبدأ بإستخدام عقله",1.0,,saudi,2,unknown,انا اتفق معك الإخونج وكل متعصب مريض ويحتاج لعلاج نفسي حتى يبدأ بإستخدام عقله,offensive,label_1,offensive,offensive,offensive,not,offensive,offensive,offensive,off,off,off,off,off,off
431403,#العاصوف ياسسسس اخيييييراً حلقه جهيمان,0.0,,saudi,2,unknown,ياسسسس اخيييييراً حلقه جهيمان,not,label_1,offensive,not,not,not,not,not,not,not,not,off,not,not,not
419442,@USER زي الحمار زي زبلة,1.0,,saudi,2,Canada,زي الحمار زي زبلة,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
421703,"يبدو ان فتيات السعودية اشجع من رجالها 

#فتاه_تايلند",1.0,,saudi,2,unknown,يبدو ان فتيات السعودية اشجع من رجالها,offensive,label_0,not,not,offensive,offensive,offensive,not,not,not,not,not,not,off,off
428830,"""الفيصل"" يخصص أرضاً بـمشروع ""الفيصلية ""لإنشاء مطار لـ #الحج و #العمرة.

sabq.org/CjTHyV LINK",0.0,,saudi,2,Saudi Arabia,الفيصل يخصص أرضاً بـمشروع الفيصلية لإنشاء مطار لـ و sabqorgCjTHyV LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
420154,"@USER @USER هكذا يتكلم عن بنات بلدة ، فماذا تتوقع منه ان يتكلم عن جيرانه. 
من قاع الى قاع إنها #السعودية_العظمى كما يقولون LINK",1.0,,saudi,2,Qatar,هكذا يتكلم عن بنات بلدة ، فماذا تتوقع منه ان يتكلم عن جيرانه من قاع الى قاع إنها كما يقولون LINK,offensive,label_0,not,offensive,offensive,offensive,offensive,offensive,offensive,not,off,off,off,off,off
420053,@USER @USER @USER @USER والله فريق ابو كلب 😀😁,1.0,,saudi,2,unknown,والله فريق ابو كلب,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
425101,"من اخبار الامطار لهذا اليوم الثلاثاء
 27 ذو الحجة 1440 هجري
2.00 م : امطار غزيرة على هروب بجازان
2.40 م : امطار غزيرة على العسبلي (غرب المجاردة)
3.15 م : امطار متوسطة مع برد على الوهط (غرب الطائف)
3.30 م : امطار غزيرة غرب العارضة بمنطقة جازان
3.50 م : امطار متوسطة على محايل عسير",0.0,,saudi,2,Saudi Arabia,من اخبار الامطار لهذا اليوم الثلاثاء 27 ذو الحجة 1440 هجري 200 م امطار غزيرة على هروب بجازان 240 م امطار غزيرة على العسبلي غرب المجاردة 315 م امطار متوسطة مع برد على الوهط غرب الطائف 330 م امطار غزيرة غرب العارضة بمنطقة جازان 350 م امطار متوسطة على محايل عسير,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
425239,"كره الله هالويه- انا لو من ابوها امحيها من خلاصة الاسرة و اتبرى منها امام الله و خلقه و اطلب المملكة تسحب منها الجنسيه السعوديه ولا كأنها انوجدت اصلاً، ولو تموت عزاها ما قبلته.
#رهف_القنون",1.0,,saudi,2,unknown,كره الله هالويه انا لو من ابوها امحيها من خلاصة الاسرة و اتبرى منها امام الله و خلقه و اطلب المملكة تسحب منها الجنسيه السعوديه ولا كأنها انوجدت اصلاً، ولو تموت عزاها ما قبلته,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
419092,"وَاِمْرَأَةَ لُوطٍ كَانَتَا تَحْتَ عَبْدَيْنِ مِنْ عِبَادِنَا صَالِحَيْنِ فَخَانَتَاهُمَا فَلَمْ يُغْنِيَا عَنْهُمَا مِنَ اللَّهِ شَيْئًا وَقِيلَ ادْخُلاَ النَّارَ مَعَ الدَّاخِلِين} [التحريم:10]
أما الدين السني الوثني فيسبح بحمد من يسميهم بالصحابة ويقدس لهم ويتخذهم أربابًا",1.0,,saudi,2,unknown,وَاِمْرَأَةَ لُوطٍ كَانَتَا تَحْتَ عَبْدَيْنِ مِنْ عِبَادِنَا صَالِحَيْنِ فَخَانَتَاهُمَا فَلَمْ يُغْنِيَا عَنْهُمَا مِنَ اللَّهِ شَيْئًا وَقِيلَ ادْخُلاَ النَّارَ مَعَ الدَّاخِلِين التحريم10 أما الدين السني الوثني فيسبح بحمد من يسميهم بالصحابة ويقدس لهم ويتخذهم أربابًا,offensive,label_0,not,not,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
428410,"كلمة حق في رجال الداخلية ..
نقلوا الوزارة نقله نوعية من حيث الخدمات ..
تخلي عزيزي القارئ ( في السابق عشان مثلا تستخرج جواز يحتاج لك اقل شيء اسبوعين نظاميا هذا من غير المشاوير رايح جاي عليهم ، حاليا 24 ساعة و تستلمه من اي فرع تبيه او يرسلونه لك ) ..

#انا_ادعم_تطبيق_ابشر ..",0.0,,saudi,2,United States,كلمة حق في رجال الداخلية نقلوا الوزارة نقله نوعية من حيث الخدمات تخلي عزيزي القارئ في السابق عشان مثلا تستخرج جواز يحتاج لك اقل شيء اسبوعين نظاميا هذا من غير المشاوير رايح جاي عليهم ، حاليا 24 ساعة و تستلمه من اي فرع تبيه او يرسلونه لك,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
419843,@USER عزيزي العميل : بيانات العامل مضافة على موسسة عبدالله ناصر ال سلوه للمقاولات .. شاكرين لك,0.0,,saudi,2,Saudi Arabia,عزيزي العميل بيانات العامل مضافة على موسسة عبدالله ناصر ال سلوه للمقاولات شاكرين لك,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
422950,كسم الكيان الصهيوني.,1.0,,saudi,2,unknown,كسم الكيان الصهيوني,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,offensive,off,off,off,off,off,off
413822,نووووووررت القصيم — بس انا باقي بالرياض😭😭😭😭😭 curiouscat.me/FayJu/post/971…,0.0,,saudi,2,Saudi Arabia,نووووووررت القصيم بس انا باقي بالرياض curiouscatmeFayJupost971,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
423545,@USER @USER @USER القصيم فيها كل شئ ههههه تعال لها وشف الخرا,1.0,,saudi,2,unknown,القصيم فيها كل شئ ههههه تعال لها وشف الخرا,offensive,label_1,offensive,offensive,offensive,offensive,offensive,offensive,not,not,not,not,off,off,off
420231,"الصدقة لسجين في مبادرة #فرجت_مع_ابشر اعظم من الصدقة للمتسولين في الشوارع

الصدقة لسداد الايجار عن المتعثرين وتوفير السكن للمحتاجين في منصة #جود_الاسكان اعظم من الصدقة لعصابات حفر الآبار الوهمية

الصدقة لأسرة متعففة من اقربائك وجيرانك عبر تطبيق #وصال اعظم من الصدقة لجهات مشبوهة .. LINK",0.0,,saudi,2,Saudi Arabia,الصدقة لسجين في مبادرة اعظم من الصدقة للمتسولين في الشوارع الصدقة لسداد الايجار عن المتعثرين وتوفير السكن للمحتاجين في منصة اعظم من الصدقة لعصابات حفر الآبار الوهمية الصدقة لأسرة متعففة من اقربائك وجيرانك عبر تطبيق اعظم من الصدقة لجهات مشبوهة LINK,not,label_0,not,not,not,not,offensive,offensive,not,not,not,not,not,not,not
421273,@USER احتمال تنزل تذاكر العهد اللبناني و الرائد مرة وحدة اليومين ذي ، او تكون لحالها يوم الاثنين,0.0,,saudi,2,unknown,احتمال تنزل تذاكر العهد اللبناني و الرائد مرة وحدة اليومين ذي ، او تكون لحالها يوم الاثنين,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
422995,الحرية هي الحق في  أن تعمل ما يبيحه القانون .. 👌🏻 #اسقاط_الولاية #سلم_رواتب_المعلمين_الجديد,0.0,,saudi,2,Saudi Arabia,الحرية هي الحق في أن تعمل ما يبيحه القانون,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
423991,"راية التوحيد ستظل دائماً خفاقة..
أعز الله المملكة كما أعزت وبذلت لضيوف الرحمن 

#الحج_1440 
#السعودية_العظمى LINK",0.0,,saudi,2,unknown,راية التوحيد ستظل دائماً خفاقة أعز الله المملكة كما أعزت وبذلت لضيوف الرحمن LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
421346,@USER ويقولون ليه مانطبع مع اليهود,0.0,,saudi,2,unknown,ويقولون ليه مانطبع مع اليهود,not,label_1,offensive,not,not,not,offensive,offensive,offensive,not,off,not,off,off,not
422579,"الأرصاد : سحب رعدية ممطرة غدًا 

almowaten.net/?p=2371914
#طقس_السعودية #صحيفة_المواطن",0.0,,saudi,2,Saudi Arabia,الأرصاد سحب رعدية ممطرة غدًا almowatennetp2371914,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
423483,@USER بديت السنة الجديدة بقهوة اللوز عادات اهل الحجاز عشان تكون سنة بيضاء 🤤💙 LINK,0.0,,saudi,2,unknown,بديت السنة الجديدة بقهوة اللوز عادات اهل الحجاز عشان تكون سنة بيضاء LINK,not,label_0,not,not,not,not,not,not,not,not,not,not,not,not,not
422951,@USER سياسة صفر مشاكل مسحها اردوغان ولم يبقى له صديق الا الاخونجية وقطر وايران !!,1.0,,saudi,2,Saudi Arabia,سياسة صفر مشاكل مسحها اردوغان ولم يبقى له صديق الا الاخونجية وقطر وايران,offensive,label_0,not,not,not,offensive,offensive,offensive,offensive,not,not,off,not,not,off
