Unnamed: 0,text,labels,source,dataset,nb_annotators,post_author_country_location,tweet,label,gpt4o_zero_shot,gpt4o_one_shot,gpt4o_few_shot
418509,@USER انت ضابط هربت من الحوثي للقاهره تعال وقاتل ياجبان,1.0,,saudi,2,Yemen,انت ضابط هربت من الحوثي للقاهره تعال وقاتل ياجبان,offensive,off,off,off
420231,"الصدقة لسجين في مبادرة #فرجت_مع_ابشر اعظم من الصدقة للمتسولين في الشوارع

الصدقة لسداد الايجار عن المتعثرين وتوفير السكن للمحتاجين في منصة #جود_الاسكان اعظم من الصدقة لعصابات حفر الآبار الوهمية

الصدقة لأسرة متعففة من اقربائك وجيرانك عبر تطبيق #وصال اعظم من الصدقة لجهات مشبوهة .. LINK",0.0,,saudi,2,Saudi Arabia,الصدقة لسجين في مبادرة اعظم من الصدقة للمتسولين في الشوارع الصدقة لسداد الايجار عن المتعثرين وتوفير السكن للمحتاجين في منصة اعظم من الصدقة لعصابات حفر الآبار الوهمية الصدقة لأسرة متعففة من اقربائك وجيرانك عبر تطبيق اعظم من الصدقة لجهات مشبوهة LINK,not,not,not,not
414923,@USER قصدك يتخلى عن العلمانيين الانقلابيين اعداء الدين واعداء الحريه,1.0,,saudi,2,unknown,قصدك يتخلى عن العلمانيين الانقلابيين اعداء الدين واعداء الحريه,offensive,off,off,off
418923,يالله قد ايش انصدمت من وحده سنين عامله نفسها نسوية ومع النساء وذحين لما اخذت حريتها وخرجت عن أهلها صارت غبيه وسطحية وتافهه للاسف!,1.0,,saudi,2,Saudi Arabia,يالله قد ايش انصدمت من وحده سنين عامله نفسها نسوية ومع النساء وذحين لما اخذت حريتها وخرجت عن أهلها صارت غبيه وسطحية وتافهه للاسف,offensive,off,off,off
422824,"قال ديكسون في كتابه الكويت وجاراتها ما نصه 
( تعتبرمطير بتاريخها العريق الحافل والممتد من أبرز قبائل الجزيرة العربية ، ولها تقاليد رائعة ، وينقسمون إلى ثلاثة أقسام ،وهم يهتمون بصورة خاصة بتربية الإبل والخيول ، وقد اشتهروافي الحروب بقدرتهم على شن هجمات مفاجئة من قواعدبعيدة )
🙏🙏",0.0,,saudi,2,Saudi Arabia,قال ديكسون في كتابه الكويت وجاراتها ما نصه تعتبرمطير بتاريخها العريق الحافل والممتد من أبرز قبائل الجزيرة العربية ، ولها تقاليد رائعة ، وينقسمون إلى ثلاثة أقسام ،وهم يهتمون بصورة خاصة بتربية الإبل والخيول ، وقد اشتهروافي الحروب بقدرتهم على شن هجمات مفاجئة من قواعدبعيدة,not,not,not,not
420591,"الحلقة3 من برنامج ""مواهب شبابية"" مع الموهوب حذيفة غنايمة-لاجئ فلسطيني موهوب بلعبة الشطرنجyoutu.be/emzxMSXTWvE
برنامج شبابي يسلط الضوء على نخبة مميزة من الموهبين والمبدعين بمختلف المجالات الرياضية والفكرية والفنية وغيرها ويعطيهم الفرصة للتعبير عن مواهبهم وآرائهم
#مواهب_شبابية",0.0,,saudi,2,Lebanon,الحلقة3 من برنامج مواهب شبابية مع الموهوب حذيفة غنايمةلاجئ فلسطيني موهوب بلعبة الشطرنجyoutubeemzxMSXTWvE برنامج شبابي يسلط الضوء على نخبة مميزة من الموهبين والمبدعين بمختلف المجالات الرياضية والفكرية والفنية وغيرها ويعطيهم الفرصة للتعبير عن مواهبهم وآرائهم,not,not,not,not
427829,اكبر خدمه للمواطنين #انا_ادعم_تطبيق_ابشر,0.0,,saudi,2,Saudi Arabia,اكبر خدمه للمواطنين,not,not,not,not
416545,إنا لله وإنا إليه راجعون.. عمي ووالدي.. ووالد أخي حجازى السيد.. الحاج السيد حجازى أبوعمر توفاه الله والدفنة بعد صلاة الظهر من مسجد المغازي بسبك الأحد.. آشمون. المنوفية..,0.0,,saudi,2,unknown,إنا لله وإنا إليه راجعون عمي ووالدي ووالد أخي حجازى السيد الحاج السيد حجازى أبوعمر توفاه الله والدفنة بعد صلاة الظهر من مسجد المغازي بسبك الأحد آشمون المنوفية,not,not,not,not
417336,@USER المسأله يبيلها  ذكاء وعدم تكبير للموضوع وتظخيمه  ايه ظيفيه ويظيفك وتكون الزاميه بعد . لو رفظتي دخل الشيطان ولو رفض هو شكيتي على طول ، خلو اللعب ع المكشوف واتركوا عنكم كلام وحركات النسويات المعنسات الي بيودونكم بداهيه ( من حقي ومو من حقك ),1.0,,saudi,2,Saudi Arabia,المسأله يبيلها ذكاء وعدم تكبير للموضوع وتظخيمه ايه ظيفيه ويظيفك وتكون الزاميه بعد لو رفظتي دخل الشيطان ولو رفض هو شكيتي على طول ، خلو اللعب ع المكشوف واتركوا عنكم كلام وحركات النسويات المعنسات الي بيودونكم بداهيه من حقي ومو من حقك,offensive,off,off,off
416973,"#عاجل_سرت 

تفجير مقر كتيبة 604 السلفيه من قبل مليشيات الحشد المليشياوي مصراته 

على خلفية اتهامهم بأنهم مداخله ومقربين للكتيبه 210 السلفيه التابعه للقيادة العامه
حفظ الله",0.0,,saudi,2,Libya,تفجير مقر كتيبة 604 السلفيه من قبل مليشيات الحشد المليشياوي مصراته على خلفية اتهامهم بأنهم مداخله ومقربين للكتيبه 210 السلفيه التابعه للقيادة العامه حفظ الله,not,not,off,off
421890,@USER كلام جميل جدا، والحوثي على الاتجاه الآخر، لو على كلامهم لبسط الدوله على المرافق الحكوميه، كل المرافق الحكوميه في صنعاء، الدوله نفسها مغتصبة في صنعاء، فلمادَا لم يتحركوا لتحريرها من الحوثي والمسافة تبعد ربع المسافه إلى عدن، ولكن الغرض مصالح تجار الحروب والنفط والأراضي فقط لاغير,0.0,,saudi,2,Qatar,كلام جميل جدا، والحوثي على الاتجاه الآخر، لو على كلامهم لبسط الدوله على المرافق الحكوميه، كل المرافق الحكوميه في صنعاء، الدوله نفسها مغتصبة في صنعاء، فلمادَا لم يتحركوا لتحريرها من الحوثي والمسافة تبعد ربع المسافه إلى عدن، ولكن الغرض مصالح تجار الحروب والنفط والأراضي فقط لاغير,not,not,off,not
431280,"الجزء الاول واحد جايب ولد بالحرام ، والثاني مشبّك زوجة جاره ، والحين يقولون لا تشوهون سمعة العايلة ! 😂
#العاصوف",0.0,,saudi,2,Saudi Arabia,الجزء الاول واحد جايب ولد بالحرام ، والثاني مشبّك زوجة جاره ، والحين يقولون لا تشوهون سمعة العايلة,not,off,off,off
423081,"🔷 دعوة عشاء 🔷
أتشرف بدعوتكم لحضور
أفتتاح مقركم الأنتخابي
يوم الخميس الموافق 5-9-2019
بين صناعية الجهراء و النسيم 
مرشح الجميع 
المحامي / ناصر صباح مدلول الشمري
هذا الأعلان بمثابة دعوة شخصية
يا هلا و مرحبا بالجميع 
#جمعية_النسيم LINK",0.0,,saudi,2,unknown,دعوة عشاء أتشرف بدعوتكم لحضور أفتتاح مقركم الأنتخابي يوم الخميس الموافق 592019 بين صناعية الجهراء و النسيم مرشح الجميع المحامي ناصر صباح مدلول الشمري هذا الأعلان بمثابة دعوة شخصية يا هلا و مرحبا بالجميع LINK,not,not,not,not
422836,"الهند أعلنت تحذير لكل أهل الأديان ""ماعدا الإسلام"" للخروج فوراً من كشمير استعدادا لحملة عسكرية ضخمة ضد الإرهاب أو بمعنى أدق ضد الاسلام وتم قطع جميع الاتصالات استعدادًا لمذبحة كبرى
هيبيدوا كل المسلمين اللي هما 90%تقريبا من سكان كشمير عشان يستولى عليها الهندوس ،محدش يعمل شير",1.0,,saudi,2,Egypt,الهند أعلنت تحذير لكل أهل الأديان ماعدا الإسلام للخروج فوراً من كشمير استعدادا لحملة عسكرية ضخمة ضد الإرهاب أو بمعنى أدق ضد الاسلام وتم قطع جميع الاتصالات استعدادًا لمذبحة كبرى هيبيدوا كل المسلمين اللي هما 90تقريبا من سكان كشمير عشان يستولى عليها الهندوس ،محدش يعمل شير,offensive,off,off,off
429797,"@USER يا إبراهيم ....
سيبك منهم  الحرمي + المزروعي كلهم أردى من بعض
أهم شيء عندنا #السعودية_العظمى  والباقي بقريح",1.0,,saudi,2,unknown,يا إبراهيم سيبك منهم الحرمي المزروعي كلهم أردى من بعض أهم شيء عندنا والباقي بقريح,offensive,off,off,off
414898,"الله يكفينا شر داود ويكفي المجتمع شره
وشر قنوات الفساد
هروب الفتيات هو تمرد والبحث لشهوات القذرة والتمتع بها
المعنفة الحقيقية مستحيل تفكر تهرب وتكون لاجئة وتعيش مشردة   #هروب_الفتيات_مع_داود",1.0,,saudi,2,unknown,الله يكفينا شر داود ويكفي المجتمع شره وشر قنوات الفساد هروب الفتيات هو تمرد والبحث لشهوات القذرة والتمتع بها المعنفة الحقيقية مستحيل تفكر تهرب وتكون لاجئة وتعيش مشردة,offensive,off,off,off
421713,اي كلب من الكلاب يقول لكم اخونج و اخوانيه و باقي الوصفه لتبرير انحطاطهم قولو لهم من باب اولى التعليق على اخونج البحرين الذين يمارسون عملهم برعايه حكوميه هناك,1.0,,saudi,2,unknown,اي كلب من الكلاب يقول لكم اخونج و اخوانيه و باقي الوصفه لتبرير انحطاطهم قولو لهم من باب اولى التعليق على اخونج البحرين الذين يمارسون عملهم برعايه حكوميه هناك,offensive,off,off,off
425866,#اقرار_اسقاط_الولايه_بعد_ال١٨ بعد ماتسقط LINK,0.0,,saudi,2,Saudi Arabia,بعد ماتسقط LINK,not,not,not,not
428058,@USER الجمعيات الخيرية ماغابت من نفسها بل غيبت ويجب على الدول اللي تهتم بنشر الإسلام والدعوة إليه أن تفتح المجال وتدعم وتطعم جائعهم وتكسوا عاريهم وتمنحهم الحياة الكريمة ولانلوم إيران ولا النصارى فهم يدعون لما يعتقدونه,0.0,,saudi,2,unknown,الجمعيات الخيرية ماغابت من نفسها بل غيبت ويجب على الدول اللي تهتم بنشر الإسلام والدعوة إليه أن تفتح المجال وتدعم وتطعم جائعهم وتكسوا عاريهم وتمنحهم الحياة الكريمة ولانلوم إيران ولا النصارى فهم يدعون لما يعتقدونه,not,not,not,not
421852,"إستثناء الأهلى والزمالك عودة للخلف وارث قديم فى المحباة والتحيز .! 
 والاستعانة بالحكام الأجانب ليس حكر عليهما انما هو حق أصيل لكل الاندية
واستثناءهما فقط يهدم مبدأ العدالة .؟!!

اتحاد الكرة يُجهز 50 حكما لإدارة مباريات الدورى الجديد بعد رفض الأجانب - m.youm7.com/story/2019/8/1…",0.0,,saudi,2,unknown,إستثناء الأهلى والزمالك عودة للخلف وارث قديم فى المحباة والتحيز والاستعانة بالحكام الأجانب ليس حكر عليهما انما هو حق أصيل لكل الاندية واستثناءهما فقط يهدم مبدأ العدالة ؟ اتحاد الكرة يُجهز 50 حكما لإدارة مباريات الدورى الجديد بعد رفض الأجانب myoum7comstory201981,not,not,not,not
414359,@USER @USER هذا حافظينة عندهم  البارح منزلينه ويقولون  جازان والليلة الخميس  الحين يادلخ انت منزل الفديو من حساب القحص  ومسوي شنب شكل القات  معتق بحليب حمار,1.0,,saudi,2,Saudi Arabia,هذا حافظينة عندهم البارح منزلينه ويقولون جازان والليلة الخميس الحين يادلخ انت منزل الفديو من حساب القحص ومسوي شنب شكل القات معتق بحليب حمار,offensive,off,off,off
419189,"فما بالك
إن كان المدير في العمل
على المرأة رجلاً
وقد يكون سيئاً
وهي مرتبطة به لإرضائه!!
فمرة تكرمه ومرة تتودد له وإن أدارت له ظهرها حقد عليها وآذاها بما يستطيع

فأي كرامة تدعو بها على ابنتي المباركة بإذن الله
عافاك الله وعافى كل مسلم ومسلمة💔

آذيتني والله☝🏼",0.0,,saudi,2,Kuwait,فما بالك إن كان المدير في العمل على المرأة رجلاً وقد يكون سيئاً وهي مرتبطة به لإرضائه فمرة تكرمه ومرة تتودد له وإن أدارت له ظهرها حقد عليها وآذاها بما يستطيع فأي كرامة تدعو بها على ابنتي المباركة بإذن الله عافاك الله وعافى كل مسلم ومسلمة آذيتني والله,not,off,off,not
423681,"من هو ؟!
🧐 LINK",1.0,,saudi,2,Saudi Arabia,من هو ؟ LINK,offensive,not,not,not
422195,"#فتح_المحلات_وقت_الصلاه 
هذا حلم المرضى من الليبراليين العلمانيين والصايعين. 
قالكم الدغيثر لا تفتح المحلات وقت الصلاة والقرار ماله علاقه",1.0,,saudi,2,Saudi Arabia,هذا حلم المرضى من الليبراليين العلمانيين والصايعين قالكم الدغيثر لا تفتح المحلات وقت الصلاة والقرار ماله علاقه,offensive,off,off,off
418706,@USER كل سنه و انت طيب يا عالمي ⁦❤️⁩⁦❤️⁩,0.0,,saudi,2,unknown,كل سنه و انت طيب يا عالمي,not,not,not,not
416584,"انه رفع صوته🆗 نقول اسلوبه كذا
انه قفل الباب بقوه 🚼 نقول ضغط عمل
اما انه يناديها كانها جاريه عنده ويخليها تدخل مكسورة عين قدام كل ألي بالستشفى. ❌
وانه يطقها على رأسها مع دخلتها❌. 
اكيد الوضع عادي ولا وش خلاه يتجرا 
بغض النظر عن جنسيته و اصله. 
 #طبيب_اجنبي_يتهجم_علي_ممرضه",0.0,,saudi,2,unknown,انه رفع صوته نقول اسلوبه كذا انه قفل الباب بقوه نقول ضغط عمل اما انه يناديها كانها جاريه عنده ويخليها تدخل مكسورة عين قدام كل ألي بالستشفى وانه يطقها على رأسها مع دخلتها اكيد الوضع عادي ولا وش خلاه يتجرا بغض النظر عن جنسيته و اصله,not,off,off,off
419895,"#قطع_شريان_النسويات 
النسويات خونة للدين والوطن 
يؤلبون العالم ضد الوطن 
يجب  كبح جماعهم فهم يهدون الأمن الوطني",1.0,,saudi,2,Saudi Arabia,النسويات خونة للدين والوطن يؤلبون العالم ضد الوطن يجب كبح جماعهم فهم يهدون الأمن الوطني,offensive,off,off,off
428926,"موظفي الاعلان ( مناديب الاعلان ) بمحاكم #الكويت يناشدون وزير العدل د.فهد العفاسي بإيجاد حل لإلغاء بصمة الإنصراف مما يسهل إتمام عملهم الخارجي وإنجاز مهامهم على أكمل وجه حيث أن طبيعة عملهم من الساعة 7 صباحاً إلى الساعة 7 مساءً .

@USER LINK",0.0,,saudi,2,Kuwait,موظفي الاعلان مناديب الاعلان بمحاكم يناشدون وزير العدل دفهد العفاسي بإيجاد حل لإلغاء بصمة الإنصراف مما يسهل إتمام عملهم الخارجي وإنجاز مهامهم على أكمل وجه حيث أن طبيعة عملهم من الساعة 7 صباحاً إلى الساعة 7 مساءً LINK,not,not,not,not
430316,انجاز رائع ومتميز لحج هذا العام ١٤٤٠ تتشرف به قيادة هذا البلد المعطاء #السعودية_العظمى 👍,0.0,,saudi,2,Saudi Arabia,انجاز رائع ومتميز لحج هذا العام ١٤٤٠ تتشرف به قيادة هذا البلد المعطاء,not,not,not,not
422749,@USER غور فى داهيه انت وابو كرتونه وكل القرف الاخوانى,1.0,,saudi,2,Egypt,غور فى داهيه انت وابو كرتونه وكل القرف الاخوانى,offensive,off,off,off
427303,@USER @USER @USER @USER انت والجزيرة والاسوشيتدبرس اخونجيه يعني ما نعرف توجهكم يا بو عابد,1.0,,saudi,2,Kuwait,انت والجزيرة والاسوشيتدبرس اخونجيه يعني ما نعرف توجهكم يا بو عابد,offensive,off,off,off
419984,"الحمد لله الذي فضلنا عن كثير من خلقه
بوركت الجهود
#السعودية_العظمى LINK",0.0,,saudi,2,Saudi Arabia,الحمد لله الذي فضلنا عن كثير من خلقه بوركت الجهود LINK,not,not,not,not
422731,"@USER @USER منذ بداية #الحراك_الشعبي لم أجد نفسي في أي لافتة رُفعت.
و الأشخاص الذين خرجوا فيه لا أحد يمثلني.
ربما جئت من المريخ!! 🤔",0.0,,saudi,2,Algeria,منذ بداية لم أجد نفسي في أي لافتة رُفعت و الأشخاص الذين خرجوا فيه لا أحد يمثلني ربما جئت من المريخ,not,not,not,not
427661,"#الاسبوع_التمهيدي_والتهيئه_الارشادية_ 
استقبال متوسطة خيبر الجنوب لطالبات الصف الأول متوسط .
بقيادة قائدة المدرسة عفاف الجهني
والمرشدة الطلابية فاطمة عون 
ومشرفة النشاط نادية الزهراني. LINK",0.0,,saudi,2,Saudi Arabia,استقبال متوسطة خيبر الجنوب لطالبات الصف الأول متوسط بقيادة قائدة المدرسة عفاف الجهني والمرشدة الطلابية فاطمة عون ومشرفة النشاط نادية الزهراني LINK,not,not,not,not
418657,أستقبال معلمات الصف الرابع الأبتدائي لطالباتهن أ/ صيته الحربي ، أ/ فريحه الشمري ، أ/ حمده العنزي ، أ/ امل العنزي ، أ/ نوال الهادي instagram.com/p/B121GF5gCo2/…,0.0,,saudi,2,Saudi Arabia,أستقبال معلمات الصف الرابع الأبتدائي لطالباتهن أ صيته الحربي ، أ فريحه الشمري ، أ حمده العنزي ، أ امل العنزي ، أ نوال الهادي instagramcompB121GF5gCo2,not,not,not,not
417995,"اخبار ان نيمار سوف يعود لبرشلونة وسوف يعتذر علنا ليست مستغربه منه 
سابقا استرجع ذكرياته مع برشلونة مع بكاءة فلذلك لا استغرب اذا ذكر فعلا ليعتذر وخروجة اكبر غلط عمله.",0.0,,saudi,2,Saudi Arabia,اخبار ان نيمار سوف يعود لبرشلونة وسوف يعتذر علنا ليست مستغربه منه سابقا استرجع ذكرياته مع برشلونة مع بكاءة فلذلك لا استغرب اذا ذكر فعلا ليعتذر وخروجة اكبر غلط عمله,not,not,not,not
422485,"@USER @USER قلعك الله يامطرفي هذا احد اكبر المدافعين عن المملكة 
والله انكم نجرو الجنوبيين جر لطلب روسيا وترك المملكة تسبح مع الاخوان باليمن",1.0,,saudi,2,unknown,قلعك الله يامطرفي هذا احد اكبر المدافعين عن المملكة والله انكم نجرو الجنوبيين جر لطلب روسيا وترك المملكة تسبح مع الاخوان باليمن,offensive,off,off,off
418526,@USER انا ضد الجدل ومع الحقران يقطع المصران   لكن احينا نضطر نضع النقاط على الحروف ونستخدم العنف في الرد لدرجة التسفيه لهذا السفيه ليعرف قيمته عالم النسويات وعالم بنو لبرال ما يحتاجونه هو الدعس ع الخشوم وتطير الجبهات لا لشيء الا انهم يستاهلون هذا واكثر تجدهم في خندق واحد تجمعهم النتانه,1.0,,saudi,2,unknown,انا ضد الجدل ومع الحقران يقطع المصران لكن احينا نضطر نضع النقاط على الحروف ونستخدم العنف في الرد لدرجة التسفيه لهذا السفيه ليعرف قيمته عالم النسويات وعالم بنو لبرال ما يحتاجونه هو الدعس ع الخشوم وتطير الجبهات لا لشيء الا انهم يستاهلون هذا واكثر تجدهم في خندق واحد تجمعهم النتانه,offensive,off,off,off
427448,"@USER @USER اخونجي فاسد ,",1.0,,saudi,2,United Arab Emirates,اخونجي فاسد,offensive,off,off,off
419028,"الارهابي #هاني_بن_بريك المتهم بمعظم الاغتيالات في عدن
لا يريد مواجهة الحوثي ولا داعش .. !ويوفرهما ليتهم الحكومة اليمنية! واحد الاحزاب الداعمة لها ! بالوقوف خلف الانفجارات الاخيرة بعدن !
 انه تخادم الارهابيين مع بعضهم ؟",1.0,,saudi,2,Saudi Arabia,الارهابي المتهم بمعظم الاغتيالات في عدن لا يريد مواجهة الحوثي ولا داعش ويوفرهما ليتهم الحكومة اليمنية واحد الاحزاب الداعمة لها بالوقوف خلف الانفجارات الاخيرة بعدن انه تخادم الارهابيين مع بعضهم ؟,offensive,off,off,off
419493,@USER النسويات مافي فرق بينهم وبين داعش 😅,1.0,,saudi,2,Saudi Arabia,النسويات مافي فرق بينهم وبين داعش,offensive,off,off,off
421037,#هروب_الفتيات_مع_داود تخيلو بناتنا عندهم تصريح وحريه حياه هنا تقدر تسافر و الوضع طبيعي تطلع تغير جو كم يوم وترجع لحياتها ولو فكرت تهرب ماراح يكون هروب وملاحقات يعني مافي شي اسمه هروب وخطر عليها و دول تتبناها لان دولتها تحمي حريتها داخلها وتنتهي المشكله بسلام,0.0,,saudi,2,Saudi Arabia,تخيلو بناتنا عندهم تصريح وحريه حياه هنا تقدر تسافر و الوضع طبيعي تطلع تغير جو كم يوم وترجع لحياتها ولو فكرت تهرب ماراح يكون هروب وملاحقات يعني مافي شي اسمه هروب وخطر عليها و دول تتبناها لان دولتها تحمي حريتها داخلها وتنتهي المشكله بسلام,not,not,not,not
418604,@USER @USER خلوه يهبط ذا النادي القذر قال اتحاد قال اعوذ بلله 😂,1.0,,saudi,2,unknown,خلوه يهبط ذا النادي القذر قال اتحاد قال اعوذ بلله,offensive,off,off,off
428812,"#اقرار_اسقاط_الولايه_بعد_ال١٨ 
وسينتهي هذا الامتياز الذكوري 
✈️💼🎒🚫 LINK",1.0,,saudi,2,Russian Federation,وسينتهي هذا الامتياز الذكوري LINK,offensive,not,not,not
418659,"اللعنه على #الاصلاح 
اللعنه على #المؤتمر 
الف الف لعنه على #الحوثي 
تفوووو علينا نحنو الشعب اليمني ""
حانبين من 2011ولا تخارجنا ،ولا انتفظنا ضد الظلم ""
اللعنه على غرايفت 
شوفوو الوسيط الاثيوبي انقذ السودان ،واحنا عادو يتمدد بالساحل بن الكلب """,1.0,,saudi,2,unknown,اللعنه على اللعنه على الف الف لعنه على تفوووو علينا نحنو الشعب اليمني حانبين من 2011ولا تخارجنا ،ولا انتفظنا ضد الظلم اللعنه على غرايفت شوفوو الوسيط الاثيوبي انقذ السودان ،واحنا عادو يتمدد بالساحل بن الكلب,offensive,off,off,off
414350,#نيزك_يدار_من_تركيا اكتساب جمهور عريض بإسم الدين شيء سهل فالمسلمون عاطفيون بطبعهم,0.0,,saudi,2,unknown,اكتساب جمهور عريض بإسم الدين شيء سهل فالمسلمون عاطفيون بطبعهم,not,off,off,off
428399,"@USER نظام الرافضة في ايران السب المطلق للصحابة
لدرجة اذا تعطلت سيارة احدهم او وقع او واجهة صعوبات في حياته ينهال سباً على الصحابة
والحمساوي مثله ما ان يواجه عقبة ينهال سباً على #السعودية
بل لا يهنأ له بال حتى يتحرش باليهودي فيرد الاخر ليسب #السعودية_العظمى
twitter.com/dralobeidli/st…",1.0,,saudi,2,unknown,نظام الرافضة في ايران السب المطلق للصحابة لدرجة اذا تعطلت سيارة احدهم او وقع او واجهة صعوبات في حياته ينهال سباً على الصحابة والحمساوي مثله ما ان يواجه عقبة ينهال سباً على بل لا يهنأ له بال حتى يتحرش باليهودي فيرد الاخر ليسب twittercomdralobeidlist,offensive,off,off,off
426357,"نبارك ونهنئ 

للأستاذ/ سليمان دميحان المرعشي الحربي
تكليفه مديراً 
لإدارة الإنتاج الاعلامي بوكالة المسجد النبوي .
وللأستاذ/صالح  صلاح المرعشي الحربي                  تكليفه مديراً
 لإدارة الإشراف الميداني بوكالة المسجد النبوي. LINK",0.0,,saudi,2,Saudi Arabia,نبارك ونهنئ للأستاذ سليمان دميحان المرعشي الحربي تكليفه مديراً لإدارة الإنتاج الاعلامي بوكالة المسجد النبوي وللأستاذصالح صلاح المرعشي الحربي تكليفه مديراً لإدارة الإشراف الميداني بوكالة المسجد النبوي LINK,not,not,not,not
419086,"@USER متى التحديث حق هواوي nova 3
في السعودية",0.0,,saudi,2,unknown,متى التحديث حق هواوي nova 3 في السعودية,not,not,not,not
416128,"@USER @USER @USER لماذا هل لأنهم احرار لا يقبلون بذل هل لأنهم رفضو ما قبله ال سعود من ذله ومهانه ال متى تبقون بحدقكم عل الشيعه يا من تدعون الإسلام الشيعه حررو أرضهم من الإرهاب الذي تدعمه دولتج الصهيونية
هل تعلمين متى تحضر #نيكي_مناج لسعوديه لتقوم بحفلها في بلد نزول الوحي شكلكي لاتعلمين",1.0,,saudi,2,unknown,لماذا هل لأنهم احرار لا يقبلون بذل هل لأنهم رفضو ما قبله ال سعود من ذله ومهانه ال متى تبقون بحدقكم عل الشيعه يا من تدعون الإسلام الشيعه حررو أرضهم من الإرهاب الذي تدعمه دولتج الصهيونية هل تعلمين متى تحضر لسعوديه لتقوم بحفلها في بلد نزول الوحي شكلكي لاتعلمين,offensive,off,off,off
418507,@USER سوري ما كنت ادري,0.0,,saudi,2,unknown,سوري ما كنت ادري,not,not,not,not
429538,"#هروب_الفتيات_مع_داود
الموضوع من اساسه مرسوم له 
ومتكتكينة تكتكة
والشريان بوق ينفخ فية ويزمر",1.0,,saudi,2,unknown,الموضوع من اساسه مرسوم له ومتكتكينة تكتكة والشريان بوق ينفخ فية ويزمر,offensive,not,off,off
414327,@USER ما عليك زود اخي العزيز حفظكم الله والوطن يستحق ان نبذل في سبيله كل غالي والتضحية من اجل اليمن واحب وطني وجميع القبائل قدمت تضحيات ننحني لها إكباراً واحتراماً,0.0,,saudi,2,unknown,ما عليك زود اخي العزيز حفظكم الله والوطن يستحق ان نبذل في سبيله كل غالي والتضحية من اجل اليمن واحب وطني وجميع القبائل قدمت تضحيات ننحني لها إكباراً واحتراماً,not,not,not,not
416868,"#النصر_و_الوحده_الاماراتي
النصر يخوفني بدون أجانب؟
نعم النصر بحاجه إلى لاعبين محليين على مستوى عال،
الفلوس اللي جابت احمد موسى تجيب محلين.",0.0,,saudi,2,Saudi Arabia,النصر يخوفني بدون أجانب؟ نعم النصر بحاجه إلى لاعبين محليين على مستوى عال، الفلوس اللي جابت احمد موسى تجيب محلين,not,not,not,not
423356,نعم ندعمه وتطبيق رائع  #انا_ادعم_تطبيق_ابشر,0.0,,saudi,2,Saudi Arabia,نعم ندعمه وتطبيق رائع,not,not,not,not
419987,"@USER -
وتترك هبايب نجد وشعبانها لمن يـ احمد ؟؟
لا لا خلك معنا هنا في نجد 😂😂",0.0,,saudi,2,unknown,وتترك هبايب نجد وشعبانها لمن يـ احمد ؟؟ لا لا خلك معنا هنا في نجد,not,not,not,not
416709,"#هات_كلمه_جنوبيه_وترجمها
نفروووا بك 👹👺👿👺",0.0,,saudi,2,Saudi Arabia,نفروووا بك,not,off,off,off
423254,"@USER @USER @USER والله احنا مانعرف المدني إلا الدفاع المدني
أما المدني الحجازي دي جديده. لايكون اتغير اسمها من المدينه للمدني😂
أسمها المدينه المنوره. عندنا وعند المسلمين😏",0.0,,saudi,2,Saudi Arabia,والله احنا مانعرف المدني إلا الدفاع المدني أما المدني الحجازي دي جديده لايكون اتغير اسمها من المدينه للمدني أسمها المدينه المنوره عندنا وعند المسلمين,not,not,off,off
426002,"حضارة الخرابْ
إليككلّ عامْ
لعلّها أن تجد الشفاعَهْ
لشمسها العمياء في الزحام
#السعودية_العظمى
ياسيدي
منذُ ردمنا البحرَ بالسدودْ
وانتصبتْ مابيننا وبينك الحدودْ
مُتنا....
وداسَتْ فوقنا ماشيةُ اليهودْ.
لا جمرَ في عظامِنا ولا رمادْ
لا ثلجَ لا سوادْ
لا الكفر كُلّه ولا العبادَه
الضّعفُ",0.0,,saudi,2,unknown,حضارة الخرابْ إليككلّ عامْ لعلّها أن تجد الشفاعَهْ لشمسها العمياء في الزحام ياسيدي منذُ ردمنا البحرَ بالسدودْ وانتصبتْ مابيننا وبينك الحدودْ مُتنا وداسَتْ فوقنا ماشيةُ اليهودْ لا جمرَ في عظامِنا ولا رمادْ لا ثلجَ لا سوادْ لا الكفر كُلّه ولا العبادَه الضّعفُ,not,off,off,off
426913,@USER هذا اكثر واحد يكره الكويت لانه يعطي صورة سلبية عنها في الفاضه القذرة وهو الان فقط من كرهه لاهل التوحيد والسنة جعل نفسه مدافع عن الكويت فقط لتشتيت الشمل بين الاهل بالكويت والسعودية وهذي من علامات الاخونجية والروافض لكن الله فاضحهم,1.0,,saudi,2,United States,هذا اكثر واحد يكره الكويت لانه يعطي صورة سلبية عنها في الفاضه القذرة وهو الان فقط من كرهه لاهل التوحيد والسنة جعل نفسه مدافع عن الكويت فقط لتشتيت الشمل بين الاهل بالكويت والسعودية وهذي من علامات الاخونجية والروافض لكن الله فاضحهم,offensive,off,off,off
